node,node_type,pagerank,betweenness,in_degree
error report,Category,0.0004236881859304789,0.0,2
profile information,Category,0.0004236881859304789,0.0,2
information about customer,Category,0.0004236881859304789,0.0,2
information available,Category,0.0004236881859304789,0.0,2
personal information provide in verifiable consumer request verify identity,Category,0.0004236881859304789,0.0,2
information locate you in record,Category,0.0004236881859304789,0.0,2
first party,Category,0.0004236881859304789,0.0,2
personal information provide,Category,0.0004236881859304789,0.0,2
personal information from,Category,0.0004236881859304789,0.0,2
audio datum,Category,0.0004224628682977233,0.0,2
complete name,Category,0.0004224628682977233,0.0,2
financial subscription information,Category,0.0004224628682977233,0.0,2
personal information personal information,Category,0.0004223100740503881,0.0,3
information about user,Category,0.0004223100740503881,0.0,3
personal information for purpose,Category,0.0004223100740503881,0.0,3
collected information,Category,0.0004223100740503881,0.0,3
activity information,Category,0.0004223100740503881,0.0,3
relevant personal information,Category,0.0004223100740503881,0.0,3
information about attendance with company,Category,0.00042223209252986857,0.0,2
record of deletion,Category,0.00042223209252986857,0.0,2
device identifier,Category,0.00042133620643086667,0.0032966095431776346,24
ad response measurement,Category,0.00042125237123468345,0.0,4
datum about transfer of value you receive from we,Category,0.00042071285645385554,0.0,2
information provide to,Category,0.00042071285645385554,0.0,2
personal datum moderna hold about you accord to applicable procedure,Category,0.00042071285645385554,0.0,2
debit card,DataPoint,0.000420290610706227,0.0,3
information about use of website include specific health condition you view,Category,0.00042009062242954435,0.0,4
information require for specific context,Category,0.000419796570978147,0.0,2
personal datum for legitimate interest consistent,Category,0.000419796570978147,0.0,2
datum obtain,Category,0.000419796570978147,0.0,2
information about individuals for datum analytic purpose,Category,0.000419796570978147,0.0,2
program participant information,Category,0.000419796570978147,0.0,2
browser,Category,0.0004197770599336501,0.0,2
voice print,Category,0.0004193357669089019,0.0,3
receive information,Category,0.0004190432634282417,0.0,2
information generate about use of services,Category,0.0004190432634282417,0.0,2
android robot,Category,0.0004190432634282417,0.0,2
number,Category,0.0004187160484260804,0.0,3
detail about,Category,0.0004187160484260804,0.0,3
detail of participation take as part of employment,Category,0.0004184412043647646,0.0,2
specific information,Category,0.0004179154868044431,0.0,2
information collect from you,Category,0.0004179154868044431,0.0,2
information relevant,Category,0.0004179154868044431,0.0,2
analytical information about,Category,0.0004179154868044431,0.0,2
job application,Category,0.0004179154868044431,0.0,2
information in de - identify form,Category,0.0004179154868044431,0.0,2
information we collect from you to company,Category,0.0004179154868044431,0.0,2
type of,Category,0.0004179154868044431,0.0,2
datum from third party,Category,0.0004179154868044431,0.0,2
identifiers,Category,0.0004179154868044431,0.0,2
information for duration of contract,Category,0.0004179154868044431,0.0,2
personal information as,Category,0.0004179154868044431,0.0,2
consumer report,Category,0.0004179154868044431,0.0,2
account id,Category,0.0004179154868044431,0.0,2
information to affiliate,Category,0.0004179154868044431,0.0,2
information collect to i,Category,0.0004179154868044431,0.0,2
password information,Category,0.0004179154868044431,0.0,2
information prevent re - registration,Category,0.0004179154868044431,0.0,2
information we collect from,Category,0.0004179154868044431,0.0,2
information relate to action you perform,Category,0.0004179154868044431,0.0,2
click stream datum,Category,0.0004179154868044431,0.0,2
personal datum create,Category,0.0004179154868044431,0.0,2
information about whether,Category,0.0004179154868044431,0.0,2
deidentifie information use,Category,0.0004179154868044431,0.0,2
information provide service to you,Category,0.0004179154868044431,0.0,2
name of customer,Category,0.0004179154868044431,0.0,2
personal datum comply with,Category,0.0004179154868044431,0.0,2
information for period of time necessary,Category,0.0004179154868044431,0.0,2
personal information for marketing,Category,0.0004179154868044431,0.0,2
combine information for purpose identify,Category,0.0004179154868044431,0.0,2
personal information for period necessary,Category,0.0004179154868044431,0.0,2
personal information for marketing activity include event,Category,0.0004179154868044431,0.0,2
information free,Category,0.0004179154868044431,0.0,2
information we collect from you,Category,0.0004179154868044431,0.0,2
information with social medium account provider,Category,0.0004179154868044431,0.0,2
statistical information,Category,0.0004179154868044431,0.0,2
deidentified information in deidentifie form,Category,0.0004179154868044431,0.0,2
information collect through data collection tool,Category,0.0004179154868044431,0.0,2
information you provide in,Category,0.0004179154868044431,0.0,2
information relate to you,Category,0.0004179154868044431,0.0,2
personal information for purpose describe in section,Category,0.0004179154868044431,0.0,2
information from publicly available source,Category,0.0004179154868044431,0.0,2
information require,Category,0.0004179154868044431,0.0,2
information respond to,Category,0.0004179154868044431,0.0,2
mobile information,Category,0.0004179154868044431,0.0,2
personal information|doe,Category,0.0004179154868044431,0.0,2
personal datum require,Category,0.0004179154868044431,0.0,2
aggregate,Category,0.0004179154868044431,0.0,2
datum we collect from you,Category,0.0004179154868044431,0.0,2
information we get from google analytics,Category,0.0004179154868044431,0.0,2
information from computer,Category,0.00041756707387105937,0.0,3
sensitive personal information describe in policy for purpose,Category,0.00041756707387105937,0.0,3
sensitive personal data describe in policy for,Category,0.00041756707387105937,0.0,3
small text file send,Category,0.0004175670738710593,0.0,3
information on lecture,Category,0.00041754578557864013,0.0,2
personal information relate to product safety with relevant national regulatory authority require to,Category,0.00041754578557864013,0.0,2
personal personal information,Category,0.00041754578557864013,0.0,2
personal information it have legal ground for,Category,0.00041754578557864013,0.0,2
personal information of individual cover on server outside european economic area,Category,0.00041689504726648367,0.0,2
hardware model,Category,0.00041687268576328436,0.0,3
information you permit social network,Category,0.0004168577839887384,0.0,3
device datum,Category,0.000416709885871815,0.0,4
datum identify in personal datum we collect,Category,0.000416709885871815,0.0,4
personal information we obtain about you,Category,0.0004165614380002177,0.0,3
personal information from source we combine with personal information we collect,Category,0.0004165614380002177,0.0,3
personal information for purpose list,Category,0.0004165614380002177,0.0,3
sensitive personal information for purpose list,Category,0.0004165614380002177,0.0,3
personal datum we have about you,Category,0.0004165373749243524,0.0,3
publicly available information contain personal data you publish,Category,0.0004165373749243523,0.0,3
information from private source as,Category,0.0004165373749243523,0.0,3
information from email provider as,Category,0.0004165373749243523,0.0,3
information with government entity,Category,0.0004165373749243523,0.0,3
analytical information about video you view on site,Category,0.0004165373749243523,0.0,3
view information on site,Category,0.0004165373749243523,0.0,3
date time stamp,Category,0.0004165373749243523,0.0,3
instruction from doctor,Category,0.0004165373749243523,0.0,3
website management,Category,0.0004165373749243523,0.0,3
unique browser identifier,Category,0.0004165373749243523,0.0,3
information from third party,Category,0.0004165373749243523,0.0,3
non - public personal information,Category,0.0004165373749243523,0.0,3
information you enter,Category,0.0004165373749243523,0.0,3
cross - device use,Category,0.0004165373749243523,0.0,3
publicly available datum,Category,0.0004165373749243523,0.0,3
information collect through track technology,Category,0.0004165373749243523,0.0,3
financial condition information,Category,0.0004165373749243523,0.0,3
javascript,Category,0.0004165373749243523,0.0,3
information you provide to we on website,Category,0.0004165373749243523,0.0,3
personal information about individual,Category,0.0004165373749243523,0.0,3
access to datum,Category,0.0004165373749243523,0.0,3
information on websites,Category,0.00041632408585777383,0.0,3
activity information on website,Category,0.00041590932425017755,0.0,3
behavioral information,Category,0.00041590932425017755,0.0,3
personal data disclose on message board,Category,0.0004155750841074334,0.0,2
detail of overseas recipient,Category,0.0004155750841074334,0.0,2
personal data collect about you,Category,0.0004155750841074334,0.0,2
public key,Category,0.0004155750841074334,0.0,2
information collect about you,Category,0.0004155750841074334,0.0,2
information in relation to use of services,Category,0.0004155750841074334,0.0,2
telephone,Category,0.0004155750841074334,0.0,2
information obtain through feature,Category,0.0004151592630442616,0.0,2
personal information on behalf,Category,0.0004151592630442616,0.0,2
information about online preference,Category,0.0004151592630442616,0.0,2
information about interaction with website,Category,0.00041453121237008684,0.0,3
photograph collect from certification candidate for identity verification check,Category,0.00041453064792984116,0.0,3
processor data,Category,0.00041453064792984116,0.0,3
recording of meeting,Category,0.00041453064792984116,0.0,3
account login credential,Category,0.00041453064792984116,0.0,3
current list,Category,0.00041427715184441134,0.0,2
information contain in online profile,Category,0.0004129433493000446,0.0,3
datum tell we,Category,0.0004129433493000446,0.0,3
windows diagnostic datum,Category,0.0004129433493000446,0.0,3
voice datum you submit,Category,0.0004129433493000446,0.0,3
list of user,Category,0.0004127793335552581,0.0,2
information for period of time reasonably necessary except,Category,0.0004121427876784072,0.0,2
business,Category,0.0004121427876784072,0.0,2
information serve legitimate business purpose,Category,0.0004121427876784072,0.0,2
email link,Category,0.0004121427876784072,0.0,2
information for day,Category,0.0004121427876784072,0.0,2
personal information with oppose party,Category,0.0004121427876784072,0.0,2
personal information from you,Category,0.0004121427876784072,0.0,2
sign declaration confirm identity,Category,0.0004121427876784072,0.0,2
different level of service,Category,0.0004121427876784072,0.0,2
information fulfil purpose describe,Category,0.0004121427876784072,0.0,2
originator opt datum information,Category,0.0004121427876784072,0.0,2
request information,Category,0.0004121427876784072,0.0,2
device installation,Category,0.0004121427876784072,0.0,2
online transaction,Category,0.0004121427876784072,0.0,2
datum relate to error diagnostic report,Category,0.0004121427876784072,0.0,2
information with third party for advertising,Category,0.0004121427876784072,0.0,2
